transaction_id,is_fraud,fraud_score,fraud_type,detection_method,time_to_detection_hours
TXN00042315,0,0.171,,,
TXN00037427,0,0.182,,,
TXN00016737,0,0.187,,,
TXN00014271,0,0.248,,,
TXN00013315,0,0.235,,,
TXN00004571,0,0.062,,,
TXN00002648,0,0.177,,,
TXN00018735,0,0.232,,,
TXN00012916,1,0.763,synthetic_identity,customer_report,26.615500603485998
TXN00043105,0,0.161,,,
TXN00004193,0,0.024,,,
TXN00030951,0,0.193,,,
TXN00025909,0,0.282,,,
TXN00048852,0,0.122,,,
TXN00034607,0,0.061,,,
TXN00049776,0,0.205,,,
TXN00007534,0,0.27,,,
TXN00046220,0,0.17,,,
TXN00007565,0,0.022,,,
TXN00026569,0,0.17,,,
TXN00036537,0,0.054,,,
TXN00009207,0,0.069,,,
TXN00002769,0,0.258,,,
TXN00020322,0,0.137,,,
TXN00014009,0,0.248,,,
TXN00025236,0,0.296,,,
TXN00018332,0,0.063,,,
TXN00038962,0,0.206,,,
TXN00028676,0,0.074,,,
TXN00006266,1,0.722,synthetic_identity,rule_based,1.0878708523043028
TXN00005687,0,0.141,,,
TXN00026136,0,0.139,,,
TXN00017384,0,0.299,,,
TXN00002560,0,0.274,,,
TXN00009642,0,0.122,,,
TXN00019111,0,0.013,,,
TXN00020612,0,0.248,,,
TXN00026616,0,0.121,,,
TXN00033833,0,0.02,,,
TXN00010851,0,0.033,,,
TXN00029241,0,0.16,,,
TXN00015454,0,0.153,,,
TXN00042060,0,0.197,,,
TXN00012383,0,0.165,,,
TXN00036155,0,0.09,,,
TXN00004628,0,0.273,,,
TXN00021335,0,0.158,,,
TXN00034240,0,0.099,,,
TXN00044286,0,0.143,,,
TXN00039264,0,0.298,,,
TXN00018950,0,0.137,,,
TXN00025645,0,0.041,,,
TXN00022129,0,0.034,,,
TXN00010438,0,0.208,,,
TXN00016241,0,0.078,,,
TXN00012338,0,0.104,,,
TXN00000276,0,0.294,,,
TXN00046278,0,0.206,,,
TXN00035218,0,0.107,,,
TXN00017581,0,0.006,,,
TXN00037173,0,0.003,,,
TXN00035845,1,0.781,account_takeover,rule_based,23.46683676512191
TXN00020884,0,0.178,,,
TXN00020414,0,0.029,,,
TXN00003662,0,0.03,,,
TXN00036649,0,0.003,,,
TXN00043168,0,0.162,,,
TXN00003734,0,0.241,,,
TXN00028784,0,0.136,,,
TXN00026957,0,0.06,,,
TXN00031826,0,0.091,,,
TXN00030478,0,0.101,,,
TXN00032940,0,0.087,,,
TXN00014299,0,0.279,,,
TXN00030534,0,0.081,,,
TXN00014813,0,0.149,,,
TXN00022554,0,0.237,,,
TXN00009491,0,0.231,,,
TXN00018971,0,0.166,,,
TXN00006619,0,0.132,,,
TXN00043572,0,0.237,,,
TXN00040371,0,0.267,,,
TXN00045861,0,0.281,,,
TXN00042324,0,0.049,,,
TXN00028333,0,0.182,,,
TXN00007180,0,0.173,,,
TXN00034065,0,0.013,,,
TXN00013350,0,0.053,,,
TXN00035748,0,0.209,,,
TXN00010258,0,0.043,,,
TXN00040041,0,0.084,,,
TXN00017286,0,0.265,,,
TXN00024597,1,0.915,stolen_card,ml_model,19.283126199159703
TXN00048658,0,0.034,,,
TXN00038438,0,0.067,,,
TXN00019960,0,0.172,,,
TXN00043777,0,0.002,,,
TXN00012031,0,0.208,,,
TXN00020787,0,0.195,,,
TXN00024979,0,0.157,,,
TXN00024984,0,0.16,,,
TXN00035609,0,0.262,,,
TXN00032226,0,0.225,,,
TXN00000849,0,0.078,,,
TXN00020730,0,0.27,,,
TXN00026504,0,0.115,,,
TXN00046401,0,0.117,,,
TXN00044799,0,0.144,,,
TXN00022328,0,0.188,,,
TXN00040805,0,0.024,,,
TXN00006014,0,0.156,,,
TXN00005243,0,0.066,,,
TXN00035361,0,0.112,,,
TXN00037799,0,0.235,,,
TXN00005063,0,0.057,,,
TXN00045643,0,0.229,,,
TXN00023956,0,0.178,,,
TXN00041155,0,0.139,,,
TXN00007189,0,0.141,,,
TXN00003881,0,0.12,,,
TXN00030793,0,0.142,,,
TXN00010782,0,0.221,,,
TXN00016316,0,0.134,,,
TXN00009789,0,0.105,,,
TXN00030464,0,0.254,,,
TXN00025566,0,0.129,,,
TXN00033985,0,0.251,,,
TXN00034094,0,0.03,,,
TXN00043649,0,0.236,,,
TXN00001692,0,0.075,,,
TXN00049744,0,0.099,,,
TXN00036106,0,0.22,,,
TXN00037501,0,0.283,,,
TXN00039425,0,0.094,,,
TXN00039835,0,0.017,,,
TXN00000351,0,0.093,,,
TXN00025005,0,0.089,,,
TXN00036459,0,0.021,,,
TXN00024070,0,0.144,,,
TXN00019686,0,0.116,,,
TXN00008623,0,0.076,,,
TXN00039610,0,0.092,,,
TXN00005795,0,0.199,,,
TXN00015882,0,0.285,,,
TXN00048071,0,0.164,,,
TXN00014932,0,0.146,,,
TXN00034733,0,0.298,,,
TXN00000148,1,0.8,account_takeover,manual_review,55.55507379959788
TXN00010399,0,0.151,,,
TXN00032591,0,0.23,,,
TXN00034090,0,0.232,,,
TXN00046370,0,0.062,,,
TXN00016299,0,0.092,,,
TXN00006548,0,0.045,,,
TXN00008837,0,0.062,,,
TXN00027172,0,0.046,,,
TXN00020089,0,0.201,,,
TXN00048195,0,0.266,,,
TXN00000232,0,0.057,,,
TXN00002583,0,0.109,,,
TXN00019227,0,0.076,,,
TXN00003202,0,0.093,,,
TXN00000744,0,0.183,,,
TXN00042339,0,0.141,,,
TXN00006783,0,0.159,,,
TXN00006871,0,0.1,,,
TXN00003164,0,0.167,,,
TXN00011683,0,0.162,,,
TXN00010015,1,0.673,chargeback_fraud,ml_model,16.53308966510081
TXN00022807,0,0.094,,,
TXN00036389,0,0.254,,,
TXN00024928,0,0.278,,,
TXN00010373,0,0.243,,,
TXN00009850,0,0.068,,,
TXN00029655,0,0.181,,,
TXN00048833,0,0.13,,,
TXN00007892,0,0.171,,,
TXN00021301,0,0.062,,,
TXN00000609,0,0.062,,,
TXN00008708,0,0.07,,,
TXN00010069,0,0.222,,,
TXN00006369,0,0.192,,,
TXN00043321,0,0.271,,,
TXN00022611,0,0.099,,,
TXN00005997,0,0.059,,,
TXN00018730,0,0.214,,,
TXN00012971,0,0.06,,,
TXN00027204,0,0.187,,,
TXN00043387,0,0.015,,,
TXN00026362,0,0.078,,,
TXN00034463,0,0.272,,,
TXN00014961,1,0.899,friendly_fraud,customer_report,11.046125009376414
TXN00041804,0,0.043,,,
TXN00028834,0,0.043,,,
TXN00007075,0,0.15,,,
TXN00049227,0,0.268,,,
TXN00004830,0,0.056,,,
TXN00043070,0,0.231,,,
TXN00028665,0,0.281,,,
TXN00020900,0,0.099,,,
TXN00018741,0,0.112,,,
TXN00025694,0,0.029,,,
TXN00033772,0,0.144,,,
TXN00044422,0,0.282,,,
TXN00007286,0,0.227,,,
TXN00034808,0,0.008,,,
TXN00045634,0,0.029,,,
TXN00018358,0,0.154,,,
TXN00013185,0,0.238,,,
TXN00030085,0,0.148,,,
TXN00008706,0,0.02,,,
TXN00032680,0,0.13,,,
TXN00007771,0,0.168,,,
TXN00027775,0,0.074,,,
TXN00048925,0,0.139,,,
TXN00009065,0,0.292,,,
TXN00031416,0,0.08,,,
TXN00005382,0,0.157,,,
TXN00035883,0,0.061,,,
TXN00005507,0,0.282,,,
TXN00033417,0,0.008,,,
TXN00033987,0,0.247,,,
TXN00035303,0,0.03,,,
TXN00044460,0,0.016,,,
TXN00018307,0,0.24,,,
TXN00007015,0,0.171,,,
TXN00035271,0,0.176,,,
TXN00027457,0,0.095,,,
TXN00029802,0,0.211,,,
TXN00004593,0,0.139,,,
TXN00017325,0,0.237,,,
TXN00025119,0,0.068,,,
TXN00015009,0,0.218,,,
TXN00015155,0,0.241,,,
TXN00023243,0,0.068,,,
TXN00042018,0,0.172,,,
TXN00014857,0,0.203,,,
TXN00039172,0,0.058,,,
TXN00040387,0,0.152,,,
TXN00024581,0,0.286,,,
TXN00016881,0,0.166,,,
TXN00040719,0,0.152,,,
TXN00040752,0,0.264,,,
TXN00014395,0,0.297,,,
TXN00020970,0,0.277,,,
TXN00009366,0,0.114,,,
TXN00012307,0,0.017,,,
TXN00016580,1,0.828,chargeback_fraud,manual_review,8.033631852631844
TXN00005235,0,0.179,,,
TXN00010461,0,0.214,,,
TXN00046408,0,0.143,,,
TXN00047339,0,0.077,,,
TXN00002988,0,0.284,,,
TXN00022626,0,0.105,,,
TXN00049859,0,0.079,,,
TXN00038740,0,0.059,,,
TXN00037435,0,0.234,,,
TXN00036219,0,0.009,,,
TXN00034344,0,0.167,,,
TXN00019045,0,0.09,,,
TXN00020732,0,0.124,,,
TXN00022392,0,0.048,,,
TXN00007193,0,0.181,,,
TXN00039788,0,0.251,,,
TXN00032833,0,0.187,,,
TXN00005086,0,0.097,,,
TXN00042387,1,0.918,stolen_card,rule_based,40.65874165460462
TXN00006420,0,0.06,,,
TXN00049832,0,0.297,,,
TXN00044172,0,0.055,,,
TXN00013205,0,0.179,,,
TXN00009068,0,0.079,,,
TXN00018134,0,0.248,,,
TXN00022615,0,0.287,,,
TXN00034683,0,0.239,,,
TXN00024479,0,0.172,,,
TXN00040545,1,0.898,synthetic_identity,rule_based,6.1954299141667235
TXN00009304,0,0.013,,,
TXN00023077,0,0.174,,,
TXN00009558,0,0.08,,,
TXN00008746,0,0.058,,,
TXN00018345,0,0.263,,,
TXN00041908,0,0.078,,,
TXN00048415,0,0.069,,,
TXN00041227,0,0.246,,,
TXN00023143,0,0.22,,,
TXN00041147,0,0.25,,,
TXN00024294,0,0.281,,,
TXN00021726,0,0.104,,,
TXN00028742,0,0.219,,,
TXN00016026,0,0.219,,,
TXN00037646,0,0.192,,,
TXN00000793,0,0.149,,,
TXN00035515,0,0.006,,,
TXN00020755,0,0.139,,,
TXN00045352,0,0.174,,,
TXN00000403,0,0.201,,,
TXN00003196,0,0.066,,,
TXN00032488,0,0.093,,,
TXN00023595,0,0.246,,,
TXN00017507,0,0.285,,,
TXN00002415,0,0.267,,,
TXN00036716,0,0.192,,,
TXN00002122,0,0.237,,,
TXN00044727,0,0.26,,,
TXN00040728,0,0.183,,,
TXN00048662,0,0.284,,,
TXN00035466,0,0.198,,,
TXN00041629,0,0.187,,,
TXN00007522,0,0.067,,,
TXN00016760,0,0.12,,,
TXN00010397,0,0.114,,,
TXN00038814,0,0.014,,,
TXN00018676,0,0.133,,,
TXN00017151,0,0.139,,,
TXN00030270,0,0.2,,,
TXN00001873,0,0.114,,,
TXN00008861,0,0.2,,,
TXN00038240,0,0.056,,,
TXN00017245,0,0.009,,,
TXN00003554,0,0.167,,,
TXN00038902,0,0.079,,,
TXN00004697,0,0.048,,,
TXN00041133,0,0.214,,,
TXN00004380,0,0.285,,,
TXN00032863,0,0.206,,,
TXN00047219,0,0.25,,,
TXN00036535,0,0.296,,,
TXN00031572,0,0.149,,,
TXN00005466,0,0.156,,,
TXN00011538,0,0.076,,,
TXN00049367,0,0.183,,,
TXN00006048,0,0.236,,,
TXN00036391,0,0.089,,,
TXN00042748,0,0.092,,,
TXN00014908,0,0.205,,,
TXN00046919,0,0.28,,,
TXN00018111,0,0.232,,,
TXN00023754,0,0.289,,,
TXN00010826,0,0.148,,,
TXN00044834,0,0.082,,,
TXN00017667,0,0.179,,,
TXN00014706,0,0.297,,,
TXN00010864,0,0.248,,,
TXN00034434,0,0.163,,,
TXN00041640,0,0.285,,,
TXN00004254,0,0.071,,,
TXN00028337,0,0.241,,,
TXN00049763,0,0.135,,,
TXN00018553,0,0.287,,,
TXN00046979,0,0.027,,,
TXN00005850,0,0.231,,,
TXN00001704,0,0.292,,,
TXN00012920,0,0.038,,,
TXN00015735,0,0.275,,,
TXN00017314,0,0.033,,,
TXN00039532,0,0.118,,,
TXN00008216,0,0.174,,,
TXN00041954,0,0.074,,,
TXN00042800,0,0.257,,,
TXN00019081,0,0.139,,,
TXN00011409,0,0.2,,,
TXN00002278,0,0.101,,,
TXN00034676,0,0.008,,,
TXN00002856,0,0.065,,,
TXN00034067,0,0.242,,,
TXN00034016,0,0.199,,,
TXN00040382,0,0.137,,,
TXN00032721,0,0.274,,,
TXN00019215,0,0.101,,,
TXN00003354,0,0.197,,,
TXN00017681,0,0.12,,,
TXN00031267,1,0.985,chargeback_fraud,rule_based,3.6177054289900927
TXN00040853,0,0.001,,,
TXN00009262,0,0.059,,,
TXN00008798,0,0.099,,,
TXN00010835,0,0.174,,,
TXN00021476,0,0.095,,,
TXN00023813,0,0.022,,,
TXN00033637,0,0.266,,,
TXN00018570,0,0.154,,,
TXN00023955,0,0.203,,,
TXN00038643,0,0.252,,,
TXN00037396,0,0.138,,,
TXN00033557,0,0.218,,,
TXN00041450,0,0.103,,,
TXN00020082,0,0.061,,,
TXN00035164,0,0.295,,,
TXN00030234,0,0.184,,,
TXN00017604,1,0.889,synthetic_identity,ml_model,50.798848820955115
TXN00029678,0,0.201,,,
TXN00030755,0,0.088,,,
TXN00028877,0,0.298,,,
TXN00027084,0,0.155,,,
TXN00045213,0,0.189,,,
TXN00001422,0,0.194,,,
TXN00016125,0,0.296,,,
TXN00029784,0,0.174,,,
TXN00002887,0,0.25,,,
TXN00031376,0,0.118,,,
TXN00027107,0,0.137,,,
TXN00041186,0,0.186,,,
TXN00046423,0,0.004,,,
TXN00003262,0,0.081,,,
TXN00000693,0,0.088,,,
TXN00042936,0,0.11,,,
TXN00002311,0,0.211,,,
TXN00029311,0,0.106,,,
TXN00011436,0,0.111,,,
TXN00040653,0,0.027,,,
TXN00024830,0,0.206,,,
TXN00022819,0,0.265,,,
TXN00011756,0,0.136,,,
TXN00012447,0,0.22,,,
TXN00040934,0,0.005,,,
TXN00029320,0,0.152,,,
TXN00031169,0,0.211,,,
TXN00009679,0,0.253,,,
TXN00001168,0,0.139,,,
TXN00032351,0,0.148,,,
TXN00020260,0,0.018,,,
TXN00023157,0,0.037,,,
TXN00019388,0,0.018,,,
TXN00004698,0,0.193,,,
TXN00029843,0,0.059,,,
TXN00020964,0,0.014,,,
TXN00019634,0,0.061,,,
TXN00018648,0,0.095,,,
TXN00018031,0,0.029,,,
TXN00024417,0,0.214,,,
TXN00022595,0,0.28,,,
TXN00047330,0,0.179,,,
TXN00007558,0,0.236,,,
TXN00046931,0,0.187,,,
TXN00039062,0,0.128,,,
TXN00024801,0,0.048,,,
TXN00037597,0,0.003,,,
TXN00019409,0,0.07,,,
TXN00028367,0,0.159,,,
TXN00014827,0,0.061,,,
TXN00037232,0,0.082,,,
TXN00017530,0,0.243,,,
TXN00030877,0,0.298,,,
TXN00038025,0,0.085,,,
TXN00028471,0,0.088,,,
TXN00015475,0,0.008,,,
TXN00032379,0,0.182,,,
TXN00000104,0,0.153,,,
TXN00006515,0,0.149,,,
TXN00039105,0,0.015,,,
TXN00039296,0,0.161,,,
TXN00035623,0,0.103,,,
TXN00009681,0,0.206,,,
TXN00009410,0,0.04,,,
TXN00030829,0,0.042,,,
TXN00033225,0,0.17,,,
TXN00021187,0,0.192,,,
TXN00013198,0,0.178,,,
TXN00018493,0,0.18,,,
TXN00047892,0,0.297,,,
TXN00023741,0,0.251,,,
TXN00046039,0,0.178,,,
TXN00008310,0,0.019,,,
TXN00024053,0,0.102,,,
TXN00006334,0,0.125,,,
TXN00021037,0,0.179,,,
TXN00027005,0,0.281,,,
TXN00046970,0,0.212,,,
TXN00001878,0,0.197,,,
TXN00047073,0,0.032,,,
TXN00041431,0,0.147,,,
TXN00023516,0,0.178,,,
TXN00040652,0,0.257,,,
TXN00026925,0,0.27,,,
TXN00045886,0,0.224,,,
TXN00005315,0,0.119,,,
TXN00025805,0,0.229,,,
TXN00045420,0,0.213,,,
TXN00021867,0,0.147,,,
TXN00025280,0,0.297,,,
TXN00042736,0,0.165,,,
TXN00038772,0,0.008,,,
TXN00033001,0,0.045,,,
TXN00010723,0,0.071,,,
TXN00027683,0,0.233,,,
TXN00012212,0,0.104,,,
TXN00022141,0,0.075,,,
TXN00040160,0,0.101,,,
TXN00002948,0,0.158,,,
TXN00047741,0,0.037,,,
TXN00004754,0,0.078,,,
TXN00027507,0,0.004,,,
TXN00020449,0,0.135,,,
TXN00028536,0,0.28,,,
TXN00037969,0,0.163,,,
TXN00011547,0,0.234,,,
TXN00041073,0,0.027,,,
TXN00011069,0,0.272,,,
TXN00007214,0,0.232,,,
TXN00044479,0,0.274,,,
TXN00040479,0,0.283,,,
TXN00013202,0,0.071,,,
TXN00020687,0,0.189,,,
TXN00048942,0,0.238,,,
TXN00048296,0,0.298,,,
TXN00041735,0,0.254,,,
TXN00035249,0,0.277,,,
TXN00032911,0,0.291,,,
TXN00034297,0,0.183,,,
TXN00017315,0,0.12,,,
TXN00038071,0,0.17,,,
TXN00045025,0,0.136,,,
TXN00031119,0,0.013,,,
TXN00011312,0,0.127,,,
TXN00011760,0,0.065,,,
TXN00001727,0,0.193,,,
TXN00029707,0,0.152,,,
TXN00003661,0,0.006,,,
TXN00006127,0,0.042,,,
TXN00013333,0,0.247,,,
TXN00029106,0,0.115,,,
TXN00028130,0,0.077,,,
TXN00037519,0,0.264,,,
TXN00032213,0,0.061,,,
TXN00014239,0,0.272,,,
TXN00026097,0,0.196,,,
TXN00048276,0,0.006,,,
TXN00019413,0,0.287,,,
TXN00007937,0,0.131,,,
TXN00029098,0,0.201,,,
TXN00027383,0,0.105,,,
TXN00043162,0,0.064,,,
TXN00006890,0,0.171,,,
TXN00017041,0,0.004,,,
TXN00040009,0,0.181,,,
TXN00034267,0,0.043,,,
TXN00047832,0,0.143,,,
TXN00047791,0,0.077,,,
TXN00019337,0,0.017,,,
TXN00016564,0,0.181,,,
TXN00008277,0,0.181,,,
TXN00010556,0,0.136,,,
TXN00012056,0,0.01,,,
TXN00006322,0,0.056,,,
TXN00039689,0,0.068,,,
TXN00041170,0,0.114,,,
TXN00029402,0,0.158,,,
TXN00008409,0,0.205,,,
TXN00046453,0,0.006,,,
TXN00009591,0,0.022,,,
TXN00011236,0,0.216,,,
TXN00036399,0,0.155,,,
TXN00036782,0,0.032,,,
TXN00049213,0,0.178,,,
TXN00036239,0,0.22,,,
TXN00023675,0,0.064,,,
TXN00019044,0,0.025,,,
TXN00030345,0,0.139,,,
TXN00023557,0,0.087,,,
TXN00002514,0,0.251,,,
TXN00044218,0,0.133,,,
TXN00025632,0,0.074,,,
TXN00004630,0,0.152,,,
TXN00023402,0,0.124,,,
TXN00030999,0,0.134,,,
TXN00003658,0,0.247,,,
TXN00005330,0,0.048,,,
TXN00041183,0,0.252,,,
TXN00042840,0,0.196,,,
TXN00019824,0,0.205,,,
TXN00047200,0,0.049,,,
TXN00045646,0,0.223,,,
TXN00015188,0,0.009,,,
TXN00034860,0,0.191,,,
TXN00029612,0,0.074,,,
TXN00016488,0,0.06,,,
TXN00000130,0,0.092,,,
TXN00023334,0,0.288,,,
TXN00029689,0,0.122,,,
TXN00041998,0,0.168,,,
TXN00008290,0,0.219,,,
TXN00045731,0,0.252,,,
TXN00045139,0,0.064,,,
TXN00043208,0,0.101,,,
TXN00012189,0,0.238,,,
TXN00047281,0,0.03,,,
TXN00045991,0,0.185,,,
TXN00032050,0,0.284,,,
TXN00000275,0,0.204,,,
TXN00020870,0,0.025,,,
TXN00019792,0,0.031,,,
TXN00024673,0,0.087,,,
TXN00008834,0,0.285,,,
TXN00015017,0,0.02,,,
TXN00036635,0,0.201,,,
TXN00031667,0,0.208,,,
TXN00012982,0,0.264,,,
TXN00015974,0,0.034,,,
TXN00004661,0,0.035,,,
TXN00019489,0,0.199,,,
TXN00010616,0,0.23,,,
TXN00019837,0,0.273,,,
TXN00020824,0,0.199,,,
TXN00023271,0,0.231,,,
TXN00044023,0,0.279,,,
TXN00006833,0,0.139,,,
TXN00021259,0,0.19,,,
TXN00002606,0,0.229,,,
TXN00005386,0,0.037,,,
TXN00009949,0,0.276,,,
TXN00016656,0,0.135,,,
TXN00016825,0,0.036,,,
TXN00002495,0,0.3,,,
TXN00026822,0,0.092,,,
TXN00014145,0,0.189,,,
TXN00011959,0,0.191,,,
TXN00018536,0,0.102,,,
TXN00040990,0,0.113,,,
TXN00037419,0,0.054,,,
TXN00014925,0,0.132,,,
TXN00028257,0,0.161,,,
TXN00009144,0,0.258,,,
TXN00028216,0,0.19,,,
TXN00043986,0,0.298,,,
TXN00038981,0,0.148,,,
TXN00031493,0,0.152,,,
TXN00042548,0,0.046,,,
TXN00023340,0,0.214,,,
TXN00009469,0,0.245,,,
TXN00010108,0,0.243,,,
TXN00024048,0,0.23,,,
TXN00018801,0,0.062,,,
TXN00038353,0,0.171,,,
TXN00040790,0,0.088,,,
TXN00048854,0,0.299,,,
TXN00001793,0,0.136,,,
TXN00030043,0,0.032,,,
TXN00013842,0,0.185,,,
TXN00022090,0,0.217,,,
TXN00035599,0,0.167,,,
TXN00042679,0,0.174,,,
TXN00048948,0,0.063,,,
TXN00004814,0,0.084,,,
TXN00006147,0,0.125,,,
TXN00026019,0,0.141,,,
TXN00000633,0,0.045,,,
TXN00041748,0,0.011,,,
TXN00045838,0,0.243,,,
TXN00006409,0,0.29,,,
TXN00004375,0,0.201,,,
TXN00020368,0,0.208,,,
TXN00030626,0,0.041,,,
TXN00021329,0,0.033,,,
TXN00045302,0,0.017,,,
TXN00006175,0,0.206,,,
TXN00035895,0,0.162,,,
TXN00023048,0,0.198,,,
TXN00000173,0,0.11,,,
TXN00015889,0,0.174,,,
TXN00009291,0,0.062,,,
TXN00035159,0,0.133,,,
TXN00036337,0,0.181,,,
TXN00026017,0,0.111,,,
TXN00011011,0,0.166,,,
TXN00033308,0,0.004,,,
TXN00007345,0,0.076,,,
TXN00005266,0,0.089,,,
TXN00038627,0,0.125,,,
TXN00029517,0,0.243,,,
TXN00025059,0,0.189,,,
TXN00002303,0,0.258,,,
TXN00007474,0,0.103,,,
TXN00017448,0,0.069,,,
TXN00037229,1,0.631,account_takeover,customer_report,3.6534319090387113
TXN00044112,0,0.177,,,
TXN00013310,0,0.066,,,
TXN00049501,0,0.011,,,
TXN00004715,0,0.162,,,
TXN00032975,0,0.166,,,
TXN00009951,0,0.222,,,
TXN00002062,0,0.034,,,
TXN00041288,0,0.041,,,
TXN00038717,0,0.196,,,
TXN00034755,0,0.204,,,
TXN00004737,0,0.103,,,
TXN00039962,0,0.248,,,
TXN00013684,0,0.019,,,
TXN00012820,0,0.182,,,
TXN00010231,0,0.187,,,
TXN00027458,0,0.272,,,
TXN00014920,0,0.106,,,
TXN00001094,0,0.08,,,
TXN00019536,0,0.056,,,
TXN00002180,0,0.283,,,
TXN00002270,0,0.285,,,
TXN00013641,0,0.229,,,
TXN00010508,0,0.149,,,
TXN00049467,0,0.257,,,
TXN00045130,0,0.015,,,
TXN00038705,0,0.236,,,
TXN00042860,0,0.214,,,
TXN00024737,0,0.147,,,
TXN00009095,0,0.266,,,
TXN00023090,0,0.122,,,
TXN00025320,0,0.202,,,
TXN00026398,0,0.162,,,
TXN00026202,0,0.298,,,
TXN00028278,0,0.071,,,
TXN00010173,0,0.296,,,
TXN00027284,0,0.293,,,
TXN00007625,0,0.204,,,
TXN00008546,0,0.206,,,
TXN00038527,0,0.171,,,
TXN00017055,0,0.043,,,
TXN00033325,0,0.211,,,
TXN00010885,0,0.057,,,
TXN00042340,0,0.246,,,
TXN00015123,0,0.215,,,
TXN00006051,0,0.182,,,
TXN00008589,0,0.228,,,
TXN00025401,0,0.177,,,
TXN00010378,0,0.04,,,
TXN00029400,0,0.254,,,
TXN00018909,0,0.283,,,
TXN00026640,0,0.267,,,
TXN00036042,0,0.072,,,
TXN00025845,0,0.163,,,
TXN00032159,0,0.006,,,
TXN00014609,0,0.115,,,
TXN00038310,0,0.27,,,
TXN00033507,0,0.237,,,
TXN00015443,0,0.215,,,
TXN00022314,0,0.024,,,
TXN00004502,0,0.175,,,
TXN00014774,0,0.155,,,
TXN00042837,0,0.278,,,
TXN00028189,0,0.255,,,
TXN00041632,0,0.083,,,
TXN00040308,0,0.244,,,
TXN00000571,0,0.291,,,
TXN00035901,0,0.196,,,
TXN00046944,0,0.23,,,
TXN00019441,0,0.243,,,
TXN00038565,0,0.102,,,
TXN00021123,0,0.295,,,
TXN00002947,0,0.185,,,
TXN00023655,0,0.208,,,
TXN00018268,0,0.243,,,
TXN00038674,0,0.209,,,
TXN00008917,0,0.006,,,
TXN00009795,0,0.178,,,
TXN00043027,0,0.281,,,
TXN00027651,0,0.117,,,
TXN00027878,0,0.243,,,
TXN00033678,0,0.217,,,
TXN00014063,0,0.108,,,
TXN00000028,0,0.248,,,
TXN00049768,0,0.03,,,
TXN00008488,0,0.29,,,
TXN00015184,0,0.129,,,
TXN00003907,0,0.042,,,
TXN00033619,0,0.249,,,
TXN00017869,0,0.185,,,
TXN00010901,0,0.057,,,
TXN00017496,0,0.078,,,
TXN00003221,0,0.119,,,
TXN00031845,0,0.285,,,
TXN00047830,0,0.188,,,
TXN00037599,0,0.079,,,
TXN00040645,0,0.108,,,
TXN00007647,0,0.031,,,
TXN00015530,0,0.082,,,
TXN00016636,0,0.241,,,
TXN00003185,0,0.108,,,
TXN00032937,0,0.141,,,
TXN00015567,0,0.023,,,
TXN00025958,0,0.124,,,
TXN00008381,0,0.171,,,
TXN00005132,0,0.174,,,
TXN00032787,0,0.217,,,
TXN00020427,0,0.248,,,
TXN00048497,0,0.098,,,
TXN00035377,0,0.229,,,
TXN00012693,0,0.23,,,
TXN00022883,0,0.262,,,
TXN00004161,0,0.238,,,
TXN00036142,0,0.097,,,
TXN00046549,0,0.278,,,
TXN00039908,0,0.215,,,
TXN00017207,0,0.179,,,
TXN00038472,0,0.299,,,
TXN00001378,0,0.27,,,
TXN00011597,0,0.292,,,
TXN00021859,0,0.066,,,
TXN00008996,0,0.008,,,
TXN00027772,0,0.084,,,
TXN00017669,0,0.245,,,
TXN00047010,0,0.002,,,
TXN00026545,0,0.223,,,
TXN00022662,0,0.286,,,
TXN00047097,0,0.141,,,
TXN00036037,0,0.154,,,
TXN00013560,0,0.091,,,
TXN00048514,0,0.258,,,
TXN00046362,0,0.052,,,
TXN00029406,0,0.257,,,
TXN00033580,0,0.223,,,
TXN00040026,0,0.072,,,
TXN00043346,0,0.037,,,
TXN00031371,0,0.123,,,
TXN00001432,0,0.281,,,
TXN00024773,0,0.055,,,
TXN00016355,0,0.186,,,
TXN00020857,0,0.261,,,
TXN00019584,0,0.003,,,
TXN00017277,0,0.298,,,
TXN00018694,0,0.223,,,
TXN00036856,0,0.095,,,
TXN00022420,0,0.047,,,
TXN00006434,0,0.076,,,
TXN00028905,0,0.049,,,
TXN00036985,0,0.183,,,
TXN00041714,0,0.298,,,
TXN00021863,0,0.265,,,
TXN00020590,0,0.1,,,
TXN00005365,0,0.137,,,
TXN00024097,0,0.02,,,
TXN00045049,0,0.245,,,
TXN00001662,0,0.115,,,
TXN00016940,0,0.153,,,
TXN00025012,0,0.169,,,
TXN00013905,0,0.241,,,
TXN00033585,0,0.3,,,
TXN00043206,0,0.086,,,
TXN00029499,0,0.052,,,
TXN00044113,0,0.038,,,
TXN00024608,0,0.196,,,
TXN00038320,0,0.107,,,
TXN00033971,0,0.093,,,
TXN00045987,0,0.209,,,
TXN00011816,0,0.295,,,
TXN00043484,0,0.257,,,
TXN00041487,0,0.087,,,
TXN00032178,0,0.29,,,
TXN00027219,0,0.248,,,
TXN00028202,0,0.127,,,
TXN00023812,0,0.035,,,
TXN00028520,0,0.065,,,
TXN00032378,0,0.229,,,
TXN00014626,0,0.289,,,
TXN00025487,0,0.065,,,
TXN00017031,0,0.274,,,
TXN00044660,0,0.056,,,
TXN00016384,0,0.274,,,
TXN00004320,0,0.226,,,
TXN00045563,0,0.049,,,
TXN00020714,0,0.095,,,
TXN00007816,0,0.222,,,
