id_card_id,submission_date,id_type,issuing_country,image_sharpness,brightness_score,contrast_score,hologram_detected,hologram_confidence,microprint_quality,uv_features_detected,uv_confidence,ocr_confidence,font_consistency_score,text_alignment_score,face_detected,face_detection_confidence,face_quality_score,face_symmetry_score,edge_consistency,lighting_consistency,color_histogram_score,template_match_score,is_expired,document_age_years,is_fraudulent,fraud_type
ID006609,2025-07-20,passport,Canada,1.0,0.7859,0.8616,True,0.94,0.7658,True,0.8148,0.8487,0.8769,0.9002,True,1.0339,0.8939,0.7599,0.9072,0.7913,0.7189,0.9801,False,0.47,0,
ID006610,2022-01-07,passport,Germany,0.6989,0.7202,0.9347,False,0.9678,1.0,False,0.7771,0.9134,0.8173,0.8818,True,1.0017,0.89,0.8296,0.8896,0.7342,0.757,0.9347,False,9.77,0,
ID006611,2024-11-18,national_id,Canada,0.8506,0.8797,0.9216,True,1.0,0.8905,True,1.0,0.8993,0.8991,0.8539,True,0.9741,1.0,0.8355,0.9139,0.8138,0.7645,0.9108,False,1.52,0,
ID006612,2025-06-13,passport,France,0.7359,1.0,0.8638,True,0.9325,0.9762,True,0.9096,0.7507,1.0,0.8402,True,0.913,0.9204,0.7961,0.9213,0.6718,0.8319,0.9333,False,2.48,0,
ID006613,2024-02-24,national_id,Spain,0.8459,0.6408,0.8655,True,0.9162,0.7708,True,0.7582,0.932,0.8978,0.8757,True,1.0163,0.7658,0.8323,0.855,0.7714,0.7118,0.9164,False,7.35,0,
ID006614,2024-02-02,passport,UK,0.8537,0.8936,0.9676,True,0.8032,0.9144,True,0.9012,0.9083,0.9375,0.8398,True,0.8854,0.9381,0.8512,1.0,0.9967,0.7147,1.0,False,9.92,0,
ID006615,2025-01-12,passport,Germany,0.876,0.8066,0.755,True,0.8496,0.9092,True,0.8774,1.0,0.8643,0.7458,True,0.9685,0.9503,0.9587,0.9956,0.9363,0.7367,0.8685,False,0.11,0,
ID006616,2024-11-06,passport,Germany,0.9273,0.9981,0.7321,False,0.7749,0.7582,True,0.7472,1.0,0.9041,0.8869,True,1.0218,0.7728,0.9077,0.7807,0.8317,1.0,0.9885,False,9.85,0,
ID006617,2022-12-05,national_id,France,0.9922,1.0,0.7143,True,0.8504,0.8013,False,0.7884,0.9615,0.7602,0.8107,True,0.8449,0.9864,0.9339,0.8662,0.7446,0.9607,0.8934,False,9.22,0,
ID006618,2022-04-25,drivers_license,Germany,0.8483,0.6753,0.9582,True,0.9933,0.7664,True,0.9303,0.9902,0.8962,0.8442,True,1.0161,0.8241,0.9645,1.0,0.9384,0.6963,0.8584,False,6.79,0,
ID006619,2024-11-12,drivers_license,France,0.8502,0.6971,0.7496,False,0.758,0.6778,False,0.8334,1.0,0.8946,0.9251,True,0.9188,0.989,0.8359,0.829,1.0,0.8001,0.9292,False,4.09,0,
ID006620,2025-10-25,national_id,UK,0.8788,0.8285,0.7415,True,0.889,0.9128,True,0.8182,0.9272,0.9244,0.9242,True,0.9683,0.7921,0.6913,0.8458,0.8179,0.9755,0.841,False,5.94,0,
ID006621,2022-01-11,national_id,France,0.7148,0.6497,0.6511,True,0.3459,0.0722,False,0.1448,0.5293,0.311,0.8106,True,0.9156,0.7332,0.659,0.3198,0.8651,0.6548,0.63,False,4.17,1,expired_genuine
ID006622,2024-01-31,drivers_license,Spain,0.8667,0.8627,0.721,True,0.9351,0.7695,True,0.8349,1.0,0.9715,0.9286,True,0.9614,0.7425,0.8256,0.898,0.7686,0.7577,0.8721,False,5.57,0,
ID006623,2024-06-17,state_id,France,0.7669,0.8493,0.7584,False,0.8843,0.8612,True,0.9729,1.0,0.9493,0.8316,True,0.9125,0.9042,0.7304,0.8879,0.9795,0.6735,0.945,False,2.23,0,
ID006624,2022-07-10,state_id,Canada,0.8546,0.7047,0.8024,True,0.7864,0.7492,False,0.7876,0.9487,0.878,0.8604,True,0.9113,0.6769,0.8113,0.9952,0.7351,0.8033,0.8532,False,1.38,0,
ID006625,2023-11-09,drivers_license,Spain,0.9027,0.8619,0.7785,True,0.8868,0.6095,True,0.7195,0.9506,0.9392,0.8414,True,0.9574,0.8195,0.804,0.9505,0.9626,0.8001,0.9273,False,4.27,0,
ID006626,2025-01-25,national_id,France,0.7217,0.7975,0.7925,True,0.887,0.7506,False,0.9106,0.9052,0.9098,0.7576,True,0.9392,0.9207,0.8494,0.7711,0.8243,0.9374,0.8248,False,7.38,0,
ID006627,2025-09-23,national_id,Canada,0.8498,0.7615,0.6727,False,0.7755,0.9827,True,0.7855,0.8597,0.9564,0.736,True,0.9322,0.9846,0.8302,0.8909,0.8037,0.7151,0.8792,False,8.94,0,
ID006628,2025-11-26,drivers_license,Italy,0.9256,0.9024,0.7372,True,0.9681,0.828,True,0.8153,0.8473,0.8359,0.7908,True,1.0083,0.7856,0.874,0.7402,0.7503,0.7644,1.0,False,1.5,0,
ID006629,2023-04-09,state_id,USA,0.816,0.7042,0.8985,True,0.8415,0.7781,True,0.6685,0.969,0.8936,1.0,True,0.9766,0.8054,0.862,0.8543,0.8237,1.0,0.8053,False,1.83,0,
ID006630,2023-11-14,national_id,UK,0.8909,0.5707,0.7824,True,0.7495,0.8162,True,0.8336,0.8963,1.0,0.9971,True,0.9576,0.7309,0.7986,0.9752,0.7391,0.8637,1.0,False,5.97,0,
ID006631,2022-04-11,state_id,Spain,0.9599,0.7262,0.805,True,0.9084,0.7573,True,0.8944,0.8829,0.9728,0.9136,True,0.9066,1.0,0.7383,0.865,0.9467,0.7687,0.8176,False,6.32,0,
ID006632,2025-02-01,passport,Australia,0.9042,0.7568,0.8944,False,0.8928,0.8379,True,0.7521,0.9422,0.8972,0.8644,True,0.8999,0.7857,0.7881,0.8664,0.901,0.695,0.9083,False,9.79,0,
ID006633,2022-05-16,national_id,France,0.7461,0.655,0.8538,True,0.9031,0.8439,False,0.8522,0.9561,0.9963,0.6533,True,1.0139,0.8243,0.963,0.7852,0.8279,0.8113,0.915,True,2.54,0,
ID006634,2022-07-03,drivers_license,UK,0.6949,0.846,0.6963,True,0.8868,0.8002,True,0.7149,1.0,0.8527,0.9583,True,1.0046,0.754,1.0,0.83,0.85,0.8695,0.8253,False,9.31,0,
ID006635,2023-02-13,drivers_license,Australia,0.9472,0.7728,0.6908,False,1.0,0.7872,True,0.8196,0.9594,0.8781,0.9234,True,0.9099,0.8937,0.8276,1.0,0.9619,0.8954,0.9505,False,0.17,0,
ID006636,2024-02-06,drivers_license,Spain,0.7582,0.722,0.7847,True,0.8406,0.8449,True,0.7923,0.9445,0.828,0.9703,True,0.9335,0.8802,0.8747,0.8036,0.9236,0.7564,0.8807,False,4.27,0,
ID006637,2023-08-12,state_id,Germany,0.7565,0.7399,0.8835,True,0.8455,0.8352,True,0.9602,0.8371,1.0,0.9799,True,0.9673,0.9768,0.8659,0.7785,0.9712,0.7448,0.948,False,2.77,0,
ID006638,2022-07-14,national_id,Italy,0.8569,0.8579,0.7995,False,0.7787,0.6951,False,0.7903,0.9658,0.7498,1.0,True,0.9033,0.8725,0.8909,0.8504,0.9088,0.6261,0.912,False,5.12,0,
ID006639,2025-07-05,national_id,USA,0.7638,0.7406,0.8502,False,1.0,0.6017,True,0.9797,0.9573,0.9403,0.8269,True,0.9317,0.8045,0.9874,0.975,0.9029,0.7971,0.846,False,6.92,0,
ID006640,2022-04-01,drivers_license,France,0.7534,0.6744,0.9179,True,0.9485,0.6686,True,1.0,0.8283,0.8423,0.7619,True,0.9766,0.9712,0.9482,0.8832,0.8661,0.8317,0.9189,False,3.08,0,
ID006641,2023-01-12,state_id,Canada,0.8872,0.6724,0.7882,True,0.7315,0.7177,True,0.925,1.0,0.8639,0.8513,True,0.9379,0.728,0.9066,0.8207,0.9004,0.8528,0.9884,False,8.51,0,
ID006642,2023-02-20,passport,UK,0.7226,0.9202,0.7436,True,0.8513,0.7946,True,0.7975,0.9653,1.0,0.9549,True,0.9685,0.7903,1.0,0.922,0.9634,0.781,1.0,False,4.5,0,
ID006643,2024-06-30,passport,USA,0.7094,0.7768,0.746,True,1.0,0.8283,True,0.8331,0.8372,0.901,0.8203,True,0.9409,0.6841,0.9293,0.9133,0.8054,0.8551,0.9182,False,5.47,0,
ID006644,2024-01-16,state_id,Germany,0.8811,0.8736,0.6672,True,1.0,0.741,False,0.7835,0.9456,0.8417,0.8152,True,1.0276,0.9894,0.8545,0.859,0.8089,0.5374,0.9695,False,0.82,0,
ID006645,2024-02-06,drivers_license,Germany,0.8202,1.0,0.9076,False,0.8853,0.7965,True,0.7769,0.8676,0.9277,0.8891,True,0.973,0.7312,0.8905,0.931,0.8128,0.9207,0.8544,False,6.96,0,
ID006646,2024-06-24,drivers_license,France,0.8983,0.7588,0.9932,True,0.8252,0.7942,True,0.8483,0.945,0.8758,0.8586,True,0.8641,0.6246,0.9337,0.9537,1.0,0.8592,0.8469,False,3.62,0,
ID006647,2024-07-02,drivers_license,UK,0.8002,0.7781,0.9506,True,0.9551,0.8663,True,0.8916,1.0,1.0,0.71,True,0.9662,0.8594,0.7698,0.8389,1.0,0.8296,0.9282,False,9.92,0,
ID006648,2022-03-15,state_id,Canada,0.9445,0.9629,0.7167,False,0.8951,0.8613,True,0.8768,0.8999,0.9215,0.7593,True,1.0142,0.8021,0.8241,0.7743,1.0,1.0,0.9185,False,4.32,0,
ID006649,2023-03-14,state_id,USA,0.9284,0.799,0.7404,True,0.9399,0.6689,True,0.8501,0.9419,0.8669,0.8288,True,0.9347,0.824,0.6979,1.0,0.9051,0.9712,0.9146,False,5.25,0,
ID006650,2023-10-10,national_id,Canada,0.9524,0.9514,0.9114,True,0.8846,0.9806,True,0.6952,0.8842,0.9845,0.7911,True,1.0414,0.7125,0.9519,0.8009,0.9391,0.7458,0.957,False,9.69,0,
ID006651,2025-06-25,passport,UK,0.9601,0.8404,0.9046,False,0.9122,0.8703,False,0.6897,1.0,0.8591,0.9339,True,0.9515,0.7914,0.9146,0.8011,0.7804,0.7642,0.9119,False,3.61,0,
ID006652,2022-03-14,passport,Australia,0.55,0.2551,0.6764,True,0.4844,0.3295,False,0.5118,0.7076,0.6134,0.7432,True,0.9503,0.5321,0.5841,0.3248,0.4665,0.7266,0.6984,False,4.25,1,expired_genuine
ID006653,2025-04-21,drivers_license,UK,0.7852,0.774,0.7831,True,0.9767,0.7578,False,0.8704,0.8058,0.8928,0.959,True,1.019,0.9041,0.8636,0.8684,0.8626,0.7682,0.9124,False,9.61,0,
ID006654,2022-08-03,passport,USA,0.9054,0.8181,0.7815,True,0.9484,0.9312,True,0.916,0.9659,0.9201,0.9417,True,0.8984,0.872,0.8775,0.8438,1.0,0.8703,0.8589,True,9.58,0,
ID006655,2024-10-08,state_id,Australia,0.9464,0.6914,0.8745,True,0.9034,0.7733,False,0.981,0.9206,0.8964,0.7086,True,1.0129,0.7885,0.8797,0.8711,0.9109,0.818,0.8936,False,5.98,0,
ID006656,2024-05-02,national_id,Canada,0.8064,0.8641,0.7617,False,0.9162,0.9175,False,0.9506,0.9442,0.9609,0.7881,True,0.9705,1.0,0.7475,0.9545,0.9009,0.9768,0.8431,False,7.1,0,
ID006657,2022-12-05,drivers_license,France,0.7626,0.6306,0.6736,True,0.7598,0.7599,True,0.8547,0.8125,0.9241,0.8762,True,0.9578,0.9487,0.9011,0.865,0.7654,0.8276,0.7934,False,7.98,0,
ID006658,2023-08-23,national_id,France,0.7801,0.8491,0.8064,True,0.8559,0.9714,True,0.8779,0.9796,0.9218,0.8287,True,0.9421,0.9593,0.7968,0.8741,0.8715,0.7102,0.9561,False,2.46,0,
ID006659,2023-07-07,drivers_license,UK,0.8149,0.8264,0.7554,True,0.818,0.7674,False,0.8402,0.8612,0.8626,0.9222,True,0.9166,0.8284,0.8806,0.9017,0.8381,0.7884,0.9601,False,4.52,0,
ID006660,2022-08-23,drivers_license,UK,0.8659,0.8139,0.7969,True,0.9382,0.9298,False,0.9863,1.0,0.8895,1.0,True,0.9185,0.8367,1.0,0.8268,0.9098,0.9588,0.8879,False,8.05,0,
ID006661,2025-04-11,state_id,Canada,0.8109,0.8155,0.7042,True,0.7862,0.785,False,0.8244,0.8704,0.7806,0.9194,True,1.0227,0.946,0.8868,0.8752,0.9359,0.8742,0.932,False,2.26,0,
ID006662,2022-02-08,state_id,Germany,0.8532,0.8401,0.9549,False,0.7802,0.813,True,0.8454,0.9279,0.9637,1.0,True,0.93,0.8979,0.794,0.898,0.988,0.8684,1.0,False,6.56,0,
ID006663,2023-07-30,passport,Australia,0.8674,0.7567,0.8771,True,0.7243,0.8347,True,0.7514,0.8553,0.9416,0.8605,False,0.0,0.0,0.5065,1.0,0.798,0.8278,0.8313,False,9.16,0,
ID006664,2024-12-23,national_id,Canada,0.7531,0.7889,0.8165,True,0.9732,0.9079,True,0.877,0.9835,0.9264,0.9666,True,0.9659,0.8682,0.8672,1.0,0.9006,0.8034,0.833,False,4.66,0,
ID006665,2022-12-21,state_id,Canada,0.8912,0.8813,0.9641,True,0.8954,0.8746,True,0.9458,0.8818,0.8186,0.8634,True,0.889,0.9439,0.8186,0.8763,0.9843,0.947,0.9117,False,5.3,0,
ID006666,2022-03-17,drivers_license,France,0.908,0.8121,0.8994,False,0.7994,0.9184,False,0.8278,0.8697,0.8971,0.8295,True,0.8809,0.8082,0.8923,0.9457,0.9018,1.0,0.9261,False,5.4,0,
ID006667,2023-12-26,drivers_license,Spain,0.8612,0.98,0.7686,True,0.9747,0.7217,False,0.8746,0.9747,0.7409,0.8249,True,0.9271,0.8813,0.8518,0.8028,0.9004,0.6431,1.0,False,3.6,0,
ID006668,2023-06-05,drivers_license,UK,0.843,0.6698,0.7463,False,0.9839,0.8419,True,0.8471,0.861,0.8709,0.7712,True,0.9253,0.6523,0.9746,0.8269,0.7677,0.8291,0.9345,False,9.38,0,
ID006669,2024-06-13,national_id,Canada,1.0,0.9914,0.9462,True,0.8866,0.8066,False,1.0,0.8795,0.9231,0.8666,True,0.9145,0.8473,0.8589,0.9619,0.7459,0.7803,0.8816,False,4.99,0,
ID006670,2025-02-28,state_id,UK,0.8429,0.8401,0.9301,True,0.7584,0.8551,False,1.0,0.9352,0.8879,0.9335,True,0.9417,0.7175,0.8643,0.9389,0.6669,0.8009,0.8335,False,1.06,0,
ID006671,2024-05-02,national_id,Canada,0.9263,0.8094,0.7373,False,0.8197,0.8945,False,0.7863,0.9357,0.9914,0.8028,True,0.9895,0.9345,0.935,0.8728,0.8826,0.8306,0.9092,False,9.53,0,
ID006672,2024-05-12,national_id,USA,0.8287,0.7627,0.866,True,0.8751,0.8807,True,0.9563,0.9379,0.8949,0.8941,True,1.032,0.7488,0.8725,0.8211,0.8304,0.8974,0.9318,False,9.31,0,
ID006673,2022-11-30,national_id,Germany,0.9885,0.8303,0.8887,True,0.7583,0.9095,True,0.7423,0.9812,0.8333,0.7936,True,0.9629,0.8197,0.7468,0.8325,0.9037,0.774,0.8874,False,0.9,0,
ID006674,2024-05-28,state_id,Germany,0.7338,0.7833,0.9197,True,0.7651,0.8103,False,0.8533,0.8461,0.8032,0.8691,True,0.9918,0.7267,0.8299,0.8876,1.0,0.9096,1.0,False,7.51,0,
ID006675,2022-04-02,passport,Australia,0.8189,1.0,1.0,True,0.8498,0.806,True,0.9486,0.981,0.8749,0.9181,True,0.928,0.6152,0.92,0.9616,0.6578,0.9489,0.8676,False,9.81,0,
ID006676,2025-06-22,state_id,Australia,0.8391,0.8316,0.8556,True,0.7151,0.8103,True,0.9417,0.9852,0.8506,0.8289,True,0.9613,0.8329,0.7691,0.8594,0.9238,0.7369,1.0,False,0.24,0,
ID006677,2024-10-12,state_id,France,1.0,0.7714,0.8031,True,0.9365,0.8925,True,0.8639,0.9686,0.9142,1.0,True,1.0119,0.9265,0.9373,1.0,0.8709,0.7557,0.939,False,3.04,0,
ID006678,2024-03-15,national_id,USA,0.829,0.8598,0.7951,False,0.8923,0.8545,True,0.9592,1.0,0.9024,0.8177,True,0.9803,0.7651,0.7832,0.9786,0.8098,0.9633,0.8374,False,6.58,0,
ID006679,2023-12-25,passport,France,1.0,0.9289,0.7902,True,0.8453,0.8049,True,0.6606,0.8425,0.9093,0.8335,True,0.9545,0.8216,0.9437,0.9774,0.8516,0.7335,0.9467,False,4.03,0,
ID006680,2022-07-14,national_id,Germany,0.5341,0.6878,0.4335,False,0.2083,0.1734,False,0.1529,0.52,0.5914,0.5967,True,0.9682,0.4191,0.7794,0.3593,0.9249,0.2468,0.6265,False,4.36,1,synthetic_id
ID006681,2022-07-25,passport,Spain,0.7851,0.9883,0.7918,True,0.8671,0.6834,True,0.8026,0.8906,0.9576,1.0,True,0.9905,0.9846,0.9847,0.8699,0.989,0.8382,0.8367,False,0.14,0,
ID006682,2025-01-04,state_id,Spain,0.8116,0.847,0.7589,True,0.7737,0.8613,True,0.8989,0.8528,0.9149,0.975,True,0.9396,0.8943,0.7331,0.8743,0.8399,0.8989,0.9181,False,2.59,0,
ID006683,2024-07-28,passport,France,0.9342,0.8879,0.7627,False,0.8159,0.8474,True,0.6678,0.8901,0.8798,0.871,True,0.9868,0.8033,0.9084,0.885,0.843,0.8256,0.8547,False,5.65,0,
ID006684,2022-05-01,passport,Australia,1.0,0.8162,0.8975,False,0.7592,0.9361,True,0.8438,0.8878,0.8561,0.7169,True,0.8899,0.7351,0.7885,0.9581,0.8906,0.9761,0.8126,False,6.26,0,
ID006685,2022-03-18,national_id,Canada,0.8266,0.7801,0.8154,True,0.8636,0.7714,False,1.0,0.9776,0.8767,0.8788,True,0.9731,0.7355,0.9546,0.8853,0.8313,0.5954,0.885,False,2.76,0,
ID006686,2025-04-14,passport,UK,0.8523,0.9356,0.7837,False,0.9691,0.9162,True,0.7935,0.9351,0.9315,0.9183,True,0.9312,0.8949,0.9839,1.0,0.889,0.852,0.8883,False,2.88,0,
ID006687,2025-03-22,national_id,Canada,0.9731,0.6394,0.7546,True,0.8298,0.8665,False,0.7912,0.7885,0.9462,0.8469,True,0.939,0.9312,0.9988,0.9176,0.8547,0.8705,0.8368,False,5.59,0,
ID006688,2023-11-24,passport,Spain,0.8448,0.7221,0.8313,True,0.8333,0.9846,False,0.8265,1.0,0.9461,0.9923,True,0.8592,1.0,0.8683,0.8711,0.7715,0.7071,0.932,False,6.99,0,
ID006689,2023-02-24,drivers_license,Germany,0.7504,0.7321,0.8592,False,0.84,0.7835,True,0.8256,0.9847,0.8354,0.989,True,1.0319,0.8209,0.878,0.9908,0.8915,0.9118,0.982,False,9.63,0,
ID006690,2023-07-02,drivers_license,Italy,1.0,0.7355,0.8105,True,0.8113,0.8376,True,0.7609,0.9013,0.9589,0.795,True,0.9819,0.7166,0.8844,0.9184,0.9548,0.9303,0.8583,False,1.02,0,
ID006691,2025-01-22,drivers_license,UK,0.944,0.8713,0.9426,True,0.9404,0.9594,True,0.8206,0.9834,0.8382,0.8967,True,0.9113,0.8225,0.9339,0.8965,0.8433,0.8095,0.9611,False,3.72,0,
ID006692,2022-12-31,drivers_license,Italy,0.7924,0.789,0.7788,False,0.7403,0.6845,False,0.8161,1.0,1.0,0.9298,True,0.9315,0.8334,0.877,0.9095,0.8477,0.7942,1.0,False,8.79,0,
ID006693,2023-12-18,passport,Australia,0.7167,0.4324,0.6838,False,0.1044,0.4645,False,0.0,1.0,0.2614,0.4998,True,0.9846,0.8568,0.8196,0.7051,0.5813,0.4607,0.6919,False,2.89,1,photo_swap
ID006694,2023-02-12,passport,UK,0.8099,0.8112,0.9532,False,0.7689,0.7934,True,0.967,0.907,0.8996,0.7324,True,0.917,0.8855,0.806,0.7674,0.7735,0.9664,0.932,False,7.09,0,
ID006695,2023-09-28,state_id,Spain,0.8609,0.9564,0.8185,True,0.883,0.9543,False,0.8223,1.0,0.9664,0.9142,True,0.9534,0.8957,0.7382,0.8646,0.9779,0.7386,0.8074,False,6.37,0,
ID006696,2023-01-01,passport,France,0.4614,0.4943,0.4973,True,0.4525,0.4333,False,0.3908,0.5938,0.4738,0.5651,True,1.0023,0.4817,0.716,0.5253,0.3605,0.6755,0.506,True,4.59,1,expired_genuine
ID006697,2023-08-20,drivers_license,Canada,0.7892,0.8496,0.7059,False,0.6267,0.7479,True,0.9081,0.985,0.9369,0.9229,True,1.0041,0.8087,0.8405,0.7352,0.9094,0.7754,0.9315,False,9.43,0,
ID006698,2023-06-12,national_id,Germany,0.8684,0.6089,0.9375,True,0.8321,0.7785,True,0.7611,0.8903,0.9088,1.0,True,0.9839,0.9146,0.7743,0.9059,0.8216,0.7294,0.8715,False,0.18,0,
ID006699,2023-02-18,passport,Australia,0.7441,0.8306,0.8733,False,1.0,0.6827,True,0.9074,0.936,0.8747,0.959,True,0.9248,0.781,0.7873,0.8447,0.8255,1.0,0.9548,False,8.79,0,
ID006700,2022-05-10,national_id,UK,0.8146,0.8346,0.7639,True,0.813,0.9661,True,1.0,0.8941,0.9008,0.8461,True,0.9965,1.0,0.8227,0.8032,0.9416,0.9106,0.9869,False,9.35,0,
ID006701,2025-01-01,national_id,France,0.8365,0.8074,0.8306,True,0.8574,1.0,False,0.8787,0.8712,0.8885,1.0,True,0.8654,0.7417,0.8316,0.7646,0.8731,0.9197,0.8543,False,5.6,0,
ID006702,2022-06-30,national_id,Italy,0.822,0.9835,0.8387,True,0.8144,0.9584,True,0.8929,1.0,0.9264,1.0,False,0.0,0.0,0.6995,0.926,0.7952,0.9356,0.9019,False,3.04,0,
ID006703,2025-05-06,passport,France,0.7386,0.6276,0.2755,True,0.5758,0.1599,False,0.4771,0.8545,0.5911,0.2778,True,0.8604,0.8519,0.4188,0.7122,0.3447,0.5999,0.643,False,4.61,1,fake_hologram
ID006704,2024-03-03,state_id,Germany,0.9263,0.7663,0.8267,False,0.8498,0.9645,True,0.8984,0.9784,0.9513,0.8405,True,0.8945,0.8797,0.988,0.9132,0.7532,0.8965,0.8788,False,5.82,0,
ID006705,2025-11-13,passport,Germany,0.9742,0.7611,0.8517,True,0.8729,0.8546,True,0.7352,0.9617,0.9583,0.8574,True,0.8383,0.768,0.8341,0.8829,0.8437,0.6942,0.9205,True,2.81,0,
ID006706,2023-01-07,passport,Australia,0.8938,0.8906,0.822,True,0.9294,0.8133,True,0.8238,0.9395,0.9149,0.7952,True,0.9868,0.6867,0.7653,0.8182,0.8581,0.9966,0.9873,False,4.53,0,
ID006707,2022-11-27,passport,Canada,0.868,0.7854,0.8215,True,0.9276,0.8136,True,0.7477,0.9101,0.9049,0.9252,True,0.9916,0.7505,0.9241,0.8778,0.8554,0.7149,0.8182,False,8.84,0,
ID006708,2024-01-24,state_id,USA,0.9207,0.7532,0.8425,False,0.8005,0.6498,False,0.7678,0.9503,0.9956,0.8686,True,0.963,0.7972,0.8323,0.9677,0.977,0.9812,0.9604,False,1.06,0,
ID006709,2024-08-09,state_id,France,0.8976,0.6512,0.8696,True,0.6526,0.8699,False,0.7328,0.9849,0.8585,0.8325,True,0.9461,0.7594,0.8057,0.9715,0.9026,0.9478,0.9257,False,6.27,0,
ID006710,2025-06-19,passport,France,1.0,0.7396,0.774,True,0.9796,0.8448,True,0.8745,0.9596,0.9168,0.753,True,0.9529,0.7206,0.9134,0.9228,0.8891,0.8279,1.0,False,9.52,0,
ID006711,2024-04-11,national_id,Germany,0.8342,0.965,0.9977,True,0.9121,0.613,False,0.7349,0.8992,0.9643,0.8847,True,1.023,0.8819,0.9261,0.767,0.8631,0.8934,0.9002,False,7.22,0,
ID006712,2022-02-24,passport,Spain,0.8222,0.7666,0.8553,False,0.8762,0.8134,True,1.0,0.8102,0.8104,0.8666,True,0.9754,0.7602,0.7751,0.8777,0.8438,0.6683,0.9353,False,9.46,0,
ID006713,2025-04-13,state_id,France,0.8136,0.8065,0.8127,True,0.81,0.7742,True,0.8523,0.9955,0.8431,0.8277,True,0.9248,0.9768,0.8069,0.7892,0.8969,0.8552,0.909,False,9.93,0,
ID006714,2023-01-29,state_id,Spain,0.7592,0.8563,0.9534,True,0.8801,0.9871,False,0.9008,0.9049,1.0,0.816,True,0.9582,0.8502,0.6783,0.8706,1.0,0.7915,0.879,False,3.71,0,
ID006715,2024-11-23,passport,Spain,0.6948,0.8521,0.8764,False,0.939,0.9081,True,0.7794,1.0,0.9508,0.8984,True,0.9637,0.6893,0.8471,0.954,0.7759,0.8075,0.8567,False,5.88,0,
ID006716,2024-08-01,national_id,UK,0.8051,0.8291,0.8482,True,0.8588,0.723,False,0.5997,0.9678,0.912,0.9531,True,0.8393,0.7309,0.8545,0.784,0.8266,0.928,0.8604,False,3.41,0,
ID006717,2024-03-28,state_id,Italy,0.7597,0.7456,0.8809,False,1.0,0.772,False,0.8874,0.9971,0.9632,0.9156,True,1.0353,0.8612,0.9408,0.8175,0.6731,0.8486,1.0,False,6.87,0,
ID006718,2022-03-30,drivers_license,France,0.8659,0.8005,0.8252,True,1.0,0.905,True,0.8628,0.8916,0.8676,0.8636,True,0.8892,0.8518,0.9893,0.9774,0.6872,0.8512,0.7782,False,4.71,0,
ID006719,2025-11-01,state_id,UK,0.8555,0.9048,0.7248,True,0.96,0.8366,False,0.8457,0.8267,0.9594,0.8936,True,0.906,0.89,0.7733,0.9974,0.8021,0.8767,0.894,False,2.12,0,
ID006720,2025-11-09,passport,Italy,0.8458,0.7699,0.822,True,0.7991,0.9928,True,0.8235,0.9574,0.95,0.9202,True,0.9654,0.7084,0.734,0.761,0.7692,0.887,1.0,True,5.76,0,
ID006721,2023-10-30,drivers_license,Canada,0.9793,0.9038,0.7583,True,0.832,0.5663,True,0.9479,0.9532,1.0,0.803,True,0.9703,0.9844,0.8124,0.9587,0.8783,0.7946,0.9124,False,4.93,0,
ID006722,2022-08-12,state_id,France,0.8274,0.8664,0.7994,True,0.8375,0.6718,True,0.8658,0.8928,0.8065,0.846,True,0.9429,0.8664,0.9195,0.9006,0.7855,0.8796,0.8626,False,1.95,0,
ID006723,2024-05-17,passport,Spain,0.8978,0.774,0.9203,True,0.8398,0.7422,True,0.9503,0.9937,0.9193,0.9095,True,0.9931,0.85,0.865,0.9056,0.8054,0.8355,0.8655,False,9.77,0,
ID006724,2023-09-13,passport,Germany,0.7593,0.8335,0.8371,True,0.8764,0.797,True,0.9107,1.0,1.0,0.9406,True,0.9737,0.6759,0.8809,0.9227,0.673,1.0,0.905,False,2.56,0,
ID006725,2024-02-11,passport,UK,0.8948,0.7918,0.7699,True,0.984,0.7258,False,0.8154,0.9521,0.7786,0.9054,True,0.9449,0.6751,0.9359,0.854,0.9779,0.8664,0.8537,False,5.45,0,
ID006726,2024-11-19,passport,Italy,0.8336,0.7088,0.8647,True,0.8708,0.9413,True,0.8599,0.9501,0.8715,0.8971,True,0.8771,0.7992,0.8112,0.9064,0.8376,0.7153,0.9373,False,8.55,0,
ID006727,2025-07-22,national_id,Australia,0.799,0.8415,0.7688,False,0.8484,0.8472,False,0.7946,0.8687,0.8032,0.9819,True,0.9799,0.7347,0.8584,0.9639,0.8951,0.8926,0.9583,False,7.57,0,
ID006728,2023-04-23,national_id,UK,0.796,0.832,0.8919,True,0.8172,0.8256,True,0.7002,0.9297,0.9142,0.8454,True,0.9831,0.9329,0.7933,0.9667,0.8654,0.7615,0.9862,False,8.26,0,
ID006729,2024-01-04,passport,Canada,1.0,0.9483,0.8761,True,0.8493,0.7103,True,0.8934,1.0,0.9942,1.0,False,0.0,0.0,0.2001,0.9332,0.8866,0.8839,0.9551,False,8.56,0,
ID006730,2023-12-29,national_id,Australia,0.9583,0.8889,0.8587,True,0.9873,0.8625,False,0.8152,0.9666,0.9517,0.8444,True,1.0041,0.8914,0.8677,0.9196,0.9669,0.8525,0.8931,False,3.88,0,
